"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"51","Gemini Pro Vision","drop","P3",111,0.701747747747748,0.621621621621622,0.783783783783784,0.569523514142849,0.455631922468354,0.681836219336219,0.926650455590246,0.840886363636364,1,0.929830010107267,0.841998577524893,1,0.569523514142849,0.455631922468354,0.681836219336219,0.704620288525704,0.605461312099706,0.793724778046812,0.748086984866547,0.677208206009677,0.815167807863177,"Age","18-44"
"52","Gemini Pro Vision","drop","P4",111,0.568126126126126,0.477477477477477,0.657657657657658,0.328842573242176,0.223880597014925,0.4375,0.975453035939445,0.921052631578947,1,0.957924744084122,0.863636363636364,1,0.328842573242176,0.223880597014925,0.4375,0.487063889651165,0.363588007736944,0.605545543905636,0.652147804590811,0.596551013045486,0.712641488413547,"Age","18-44"
"53","Gemini Pro Vision","drop","P5",111,0.568630630630631,0.477477477477477,0.666666666666667,0.342666321539112,0.238095238095238,0.454545454545455,0.951956399632384,0.878769401330377,1,0.923564961668769,0.80952380952381,1,0.342666321539112,0.238095238095238,0.454545454545455,0.497292450303946,0.372069048189882,0.612244897959184,0.647311360585748,0.583813707769327,0.709535896989255,"Age","18-44"
"54","Gemini Pro Vision","drop","P6",111,0.512882882882883,0.423198198198198,0.603603603603604,0.25404299037384,0.157120535714286,0.352112676056338,0.95051461473218,0.875,1,0.897159423767468,0.75,1,0.25404299037384,0.157120535714286,0.352112676056338,0.393404543411661,0.263736263736264,0.510214937038645,0.60227880255301,0.538761153914961,0.660350589684339,"Age","18-44"
"55","Gemini Pro Vision","drop","P7",111,0.61045045045045,0.522297297297297,0.702702702702703,0.42657409589205,0.31578947368421,0.544332566168009,0.927211729687557,0.846052631578947,1,0.909488550307779,0.8,1,0.42657409589205,0.31578947368421,0.544332566168009,0.578457696748399,0.463117408906883,0.686317647058823,0.676892912789804,0.607326127819549,0.744363390367971,"Age","18-44"
"56","Gemini Pro Vision","drop","P8",111,0.51281981981982,0.423423423423423,0.603603603603604,0.242940469936038,0.144875776397516,0.338033347141674,0.975136684447468,0.921052631578947,1,0.942983249727493,0.818181818181818,1,0.242940469936038,0.144875776397516,0.338033347141674,0.383890190807234,0.249929775280899,0.5,0.609038577191753,0.55661512775842,0.661549295774648,"Age","18-44"
"57","GPT-4 Vision","drop","P3",354,0.8480197740113,0.810734463276836,0.884180790960452,0.993298443249591,0.982991746186529,1,0.0367539945452496,0,0.0923255813953488,0.852037608884432,0.812486645299145,0.887939062345618,0.993298443249591,0.982991746186529,1,0.917141432521416,0.894488188976378,0.938164528969483,0.51502621889742,0.493484809776245,0.54261223289073,"Race","White"
"58","GPT-4 Vision","drop","P4",354,0.847700564971751,0.807909604519774,0.887005649717514,0.996776706027766,0.989306116166108,1,0.0181794177734106,0,0.0682014106583072,0.849605770143558,0.811428571428571,0.886685552407932,0.996776706027766,0.989306116166108,1,0.917197151174316,0.893416927899687,0.939398516890964,0.507478061900588,0.49512947353949,0.5319322386679,"Race","White"
"59","GPT-4 Vision","drop","P5",354,0.847627118644068,0.810734463276836,0.884180790960452,0.996554201464695,0.98952527866242,1,0.0183229468703673,0,0.0612244897959184,0.849682884104036,0.811935028248588,0.886363636363636,0.996554201464695,0.98952527866242,1,0.917153301308789,0.894819466248038,0.93835048641093,0.507438574167531,0.495207283730646,0.528849322515892,"Race","White"
"60","GPT-4 Vision","drop","P6",354,0.847646892655367,0.810734463276836,0.88135593220339,0.996713267169005,0.989760215531348,1,0.0185668945497718,0,0.0612244897959184,0.849591298785207,0.811965811965812,0.88385269121813,0.996713267169005,0.989760215531348,1,0.917178517064559,0.894819466248038,0.936751736676436,0.507640080859388,0.496434191539886,0.52898387223742,"Race","White"
"61","GPT-4 Vision","drop","P7",354,0.850228813559322,0.813488700564972,0.887005649717514,1,1,1,0.0184189405253857,0,0.0625248015873016,0.849809097088111,0.811935028248588,0.886685552407932,1,1,1,0.918688276744226,0.8962076501928,0.93993993993994,0.509209470262693,0.5,0.531262400793651,"Race","White"
"62","GPT-4 Vision","drop","P8",354,0.846923728813559,0.810734463276836,0.887005649717514,0.99666703651283,0.989690721649485,1,0.0170444963942353,0,0.0579923273657289,0.848918930808916,0.8125,0.887044794188862,0.99666703651283,0.989690721649485,1,0.916760869451218,0.894819466248038,0.939403066812705,0.506855766453533,0.495016611295681,0.528303221201589,"Race","White"
"63","Gemini Pro Vision","drop","P1",354,0.358474576271186,0.307909604519774,0.406779661016949,0.249074783208862,0.202625491819079,0.295822396482709,0.963402602641191,0.909090909090909,1,0.973950501698786,0.934047619047619,1,0.249074783208862,0.202625491819079,0.295822396482709,0.396085601119706,0.334223744292237,0.455446840495568,0.606238692925027,0.571102593033703,0.642384987893462,"Race","White"
"64","Gemini Pro Vision","drop","P2",354,0.338104519774011,0.290889830508475,0.389901129943503,0.226413588813782,0.179393294872946,0.275747508305648,0.964091729793197,0.906958575581395,1,0.972447443572228,0.927536231884058,1,0.226413588813782,0.179393294872946,0.275747508305648,0.366676276320746,0.30232238691541,0.43044798214937,0.59525265930349,0.558617614809082,0.626626258907187,"Race","White"
"65","Gemini Pro Vision","drop","P3",354,0.718118644067797,0.669491525423729,0.765536723163842,0.700409068194458,0.647043969102793,0.754989036302022,0.815374933906605,0.703703703703704,0.910753446115288,0.954431362578242,0.923765866078893,0.977975983460855,0.700409068194458,0.647043969102793,0.754989036302022,0.807612138030423,0.768909116011203,0.846445947420094,0.757892001050532,0.698187256464464,0.812702968216623,"Race","White"
"66","Gemini Pro Vision","drop","P4",354,0.556324858757062,0.505579096045198,0.607415254237288,0.496795872367835,0.438523026692634,0.555183946488294,0.887075738445066,0.789473684210526,0.964912280701754,0.960777244612746,0.927135274639657,0.987658084914182,0.496795872367835,0.438523026692634,0.555183946488294,0.654432482796988,0.601848341232227,0.705131858281832,0.691935805406451,0.641420292371564,0.74068655184472,"Race","White"
"67","Gemini Pro Vision","drop","P5",354,0.505593220338983,0.454731638418079,0.556497175141243,0.440535546882294,0.384099270854238,0.498391089108911,0.87083960025003,0.78,0.954545454545455,0.950365146924246,0.914263217097863,0.984258072392114,0.440535546882294,0.384099270854238,0.498391089108911,0.601453205367077,0.54331547460565,0.655129865165748,0.655687573566162,0.603347457627119,0.706661920180054,"Race","White"
"68","Gemini Pro Vision","drop","P6",354,0.442375706214689,0.38975988700565,0.491525423728814,0.364716140894144,0.309442056482756,0.41465680619644,0.870145853793901,0.77585327234342,0.951686217008798,0.939271357097188,0.891666666666667,0.976757399577167,0.364716140894144,0.309442056482756,0.41465680619644,0.524817896374646,0.46419546340599,0.577594084239371,0.617430997344022,0.562432859098249,0.664778100881577,"Race","White"
"69","Gemini Pro Vision","drop","P7",354,0.602988700564972,0.550847457627119,0.655367231638418,0.571577099623057,0.516231147884374,0.629638888888889,0.777742811891442,0.673459576138148,0.884615384615385,0.934572267765772,0.897293436293436,0.96739571092832,0.571577099623057,0.516231147884374,0.629638888888889,0.708886990435171,0.663814085623679,0.75502911843067,0.67465995575725,0.6107778475934,0.734480740208089,"Race","White"
"70","Gemini Pro Vision","drop","P8",354,0.449412429378531,0.398305084745763,0.502824858757062,0.369772811755909,0.317563531961996,0.424377116988015,0.88970380079971,0.796868379237288,0.963668261562998,0.948765525627907,0.902422691637631,0.983616393442623,0.369772811755909,0.317563531961996,0.424377116988015,0.531548262419563,0.474995503597122,0.589048247147443,0.62973830627781,0.572561666497215,0.67533269630739,"Race","White"
"71","GPT-4 Vision","drop","P3",186,0.83858064516129,0.78494623655914,0.887096774193548,1,1,1,0,0,0,0.83858064516129,0.78494623655914,0.887096774193548,1,1,1,0.911980736932919,0.879518072289157,0.94017094017094,0.5,0.5,0.5,"Race","Other"
"72","GPT-4 Vision","drop","P4",186,0.839252688172043,0.790322580645161,0.89260752688172,1,1,1,0,0,0,0.839252688172043,0.790322580645161,0.89260752688172,1,1,1,0.912365261821827,0.882882882882883,0.943256663662117,0.5,0.5,0.5,"Race","Other"
"73","GPT-4 Vision","drop","P5",186,0.837543010752688,0.78494623655914,0.887096774193548,1,1,1,0,0,0,0.837543010752688,0.78494623655914,0.887096774193548,1,1,1,0.911377430489301,0.879518072289157,0.94017094017094,0.5,0.5,0.5,"Race","Other"
"74","GPT-4 Vision","drop","P6",186,0.837591397849462,0.790322580645161,0.887096774193548,1,1,1,0,0,0,0.837591397849462,0.790322580645161,0.887096774193548,1,1,1,0.911389965248278,0.882882882882883,0.94017094017094,0.5,0.5,0.5,"Race","Other"
"75","GPT-4 Vision","drop","P7",186,0.837989247311828,0.779569892473118,0.887231182795699,1,1,1,0,0,0,0.837989247311828,0.779569892473118,0.887231182795699,1,1,1,0.911598773981573,0.876132930513595,0.940246212121212,0.5,0.5,0.5,"Race","Other"
"76","GPT-4 Vision","drop","P8",186,0.839467741935484,0.790322580645161,0.89247311827957,1,1,1,0,0,0,0.839467741935484,0.790322580645161,0.89247311827957,1,1,1,0.912505970850688,0.882882882882883,0.943181818181818,0.5,0.5,0.5,"Race","Other"
