"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"11","Gemini Pro Vision","drop","P3",700,0.814404285714286,0.785714285714286,0.844285714285714,0.960187601516535,0.943198928719805,0.976112334733046,0.137238049115159,0.0824646099399908,0.194933677229182,0.837928231700539,0.810239050371891,0.865461474787887,0.960187601516535,0.943198928719805,0.976112334733046,0.89482327173584,0.876637332113999,0.913697545526524,0.548712825315847,0.519642309683071,0.579679514180277,"Overall","Overall"
"12","Gemini Pro Vision","drop","P4",700,0.735314285714286,0.7,0.768571428571429,0.838360177334039,0.806384370075903,0.868525498434668,0.257955331421332,0.184188596491228,0.337766174223128,0.839537754043758,0.809199017583569,0.868513339930058,0.838360177334039,0.806384370075903,0.868525498434668,0.838837577174109,0.813881556159045,0.862205594566594,0.548157754377685,0.506594558130236,0.589717234988053,"Overall","Overall"
"13","Gemini Pro Vision","drop","P5",700,0.765622857142857,0.734285714285714,0.798571428571429,0.885520709319753,0.8578856152513,0.910960732218593,0.210813809388818,0.142830490405117,0.283336614173228,0.838513256201245,0.80903613727803,0.867213459154153,0.885520709319753,0.8578856152513,0.910960732218593,0.861269279865646,0.839549002601908,0.882206760682802,0.548167259354285,0.512248143407054,0.584003041536634,"Overall","Overall"
"14","Gemini Pro Vision","drop","P6",700,0.772805714285714,0.741428571428571,0.807142857142857,0.914940898313146,0.893046486537199,0.937724955285527,0.112761840717654,0.0645032258064516,0.173921277997365,0.827246228698255,0.799050186112181,0.857595063291139,0.914940898313146,0.893046486537199,0.937724955285527,0.868795503822927,0.848280335402269,0.891045977327757,0.5138513695154,0.487624741087717,0.545886685358839,"Overall","Overall"
"15","Gemini Pro Vision","drop","P7",700,0.740614285714286,0.707142857142857,0.77,0.830104213474897,0.80104689396547,0.857901587451573,0.322655798952254,0.240285231564301,0.409469008681607,0.851285431577627,0.821049365434864,0.880705871176135,0.830104213474897,0.80104689396547,0.857901587451573,0.840446702888459,0.817284148375016,0.861116494401378,0.576380006213575,0.531051360457801,0.620508508704793,"Overall","Overall"
"16","Gemini Pro Vision","drop","P8",700,0.790682857142857,0.759964285714286,0.82,0.90785623118709,0.883592742161647,0.931219958640733,0.248725826835374,0.17741935483871,0.333333333333333,0.848248500250546,0.817733784206798,0.877618477262746,0.90785623118709,0.883592742161647,0.931219958640733,0.87694546592547,0.856404255319149,0.896156991005724,0.578291029011232,0.539471758512626,0.622410144780804,"Overall","Overall"
"17","GPT-4 Vision","drop","P1",41,0.976219512195122,0.926829268292683,1,1,1,1,0,0,0,0.976219512195122,0.926829268292683,1,1,1,1,0.987823803782559,0.962025316455696,1,0.5,0.5,0.5,"Age","44-70"
"18","GPT-4 Vision","drop","P2",56,0.912321428571429,0.839285714285714,0.982142857142857,1,1,1,0,0,0,0.912321428571429,0.839285714285714,0.982142857142857,1,1,1,0.953755656240417,0.912621359223301,0.990990990990991,0.5,0.5,0.5,"Age","44-70"
"19","GPT-4 Vision","drop","P3",336,0.836535714285714,0.797619047619048,0.875,0.992604494126273,0.981816522893165,1,0.0532340925770469,0,0.111111111111111,0.840297694383608,0.803609370068089,0.878787878787879,0.992604494126273,0.981816522893165,1,0.90999620307297,0.887042489061196,0.93312101910828,0.52291929335166,0.496466117835752,0.553725515028707,"Age","44-70"
"20","GPT-4 Vision","drop","P4",338,0.82857100591716,0.784023668639053,0.869822485207101,0.996578062702192,0.989051094890511,1,0.0180200199275224,0,0.0571565934065934,0.830397421379786,0.785672020287405,0.869445858866083,0.996578062702192,0.989051094890511,1,0.905781643346036,0.878535773710483,0.93015873015873,0.507299041314857,0.496122013651877,0.526020801771766,"Age","44-70"
