"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"21","Gemini Pro Vision","drop","P1",25,0.84104,0.68,0.96,0.705256824303148,0.399615384615385,1,0.93299290345877,0.785714285714286,1,0.877011693861694,0.6,1,0.705256824303148,0.399615384615385,1,0.771679257269204,0.5,0.952380952380952,0.819124863880959,0.659090909090909,0.966666666666667,"Brightness","dark"
"22","Gemini Pro Vision","drop","P2",25,0.71844,0.52,0.88,0.494755711037329,0.153571428571429,0.818181818181818,0.867499601409083,0.666666666666667,1,0.714207501707502,0.333333333333333,1,0.494755711037329,0.153571428571429,0.818181818181818,0.572229279448748,0.25,0.823529411764706,0.681127656223206,0.5,0.850190972222222,"Brightness","dark"
"23","Gemini Pro Vision","drop","P3",25,0.68372,0.519,0.84,0.501580370201694,0.2,0.818181818181818,0.807621854160631,0.6,1,0.636420554445554,0.25,1,0.501580370201694,0.2,0.818181818181818,0.551165429624376,0.25,0.8,0.654601112181162,0.454861111111111,0.843005952380952,"Brightness","dark"
"24","Gemini Pro Vision","drop","P4",25,0.67864,0.52,0.84,0.495850828175093,0.166666666666667,0.8,0.799751406947885,0.578947368421053,1,0.622952675102675,0.25,1,0.495850828175093,0.166666666666667,0.8,0.539861852531254,0.233006535947712,0.777777777777778,0.647801117561489,0.474975649350649,0.816666666666667,"Brightness","dark"
"25","Gemini Pro Vision","drop","P5",25,0.72044,0.52,0.88,0.49824830357551,0.181439393939394,0.818560606060606,0.86607250822363,0.666666666666667,1,0.707826803751804,0.333333333333333,1,0.49824830357551,0.181439393939394,0.818560606060606,0.572438438565665,0.266666666666667,0.823529411764706,0.68216040589957,0.503085456210456,0.873015873015873,"Brightness","dark"
"26","Gemini Pro Vision","drop","P6",25,0.63688,0.44,0.8,0.397035742280595,0.111111111111111,0.727272727272727,0.79685316761412,0.6,1,0.561787529137529,0.2,1,0.397035742280595,0.111111111111111,0.727272727272727,0.454887738938949,0.153846153846154,0.727272727272727,0.596944454947357,0.416636029411765,0.782483050038197,"Brightness","dark"
"27","Gemini Pro Vision","drop","P7",25,0.64156,0.44,0.84,0.5056736819553,0.2,0.833333333333333,0.73266777906476,0.5,0.933333333333333,0.558509842934843,0.222222222222222,0.875347222222222,0.5056736819553,0.2,0.833333333333333,0.517523295716262,0.222222222222222,0.761904761904762,0.61917073051003,0.41905637254902,0.8125,"Brightness","dark"
"28","Gemini Pro Vision","drop","P8",25,0.60308,0.4,0.8,0.504988734824687,0.166666666666667,0.818181818181818,0.667926889549219,0.428571428571429,0.888888888888889,0.50350793745728,0.181439393939394,0.8,0.504988734824687,0.166666666666667,0.818181818181818,0.4924020345956,0.19952380952381,0.727272727272727,0.586457812186953,0.396057067932068,0.786837651727358,"Brightness","dark"
"29","GPT-4 Vision","drop","P3",37,0.785513513513514,0.648648648648649,0.891891891891892,0.630344157292083,0.4,0.842302631578947,0.947346689300203,0.823529411764706,1,0.924162736154454,0.75,1,0.630344157292083,0.4,0.842302631578947,0.743354496104747,0.545454545454546,0.894736842105263,0.788845423296143,0.662026515151515,0.900096153846154,"Brightness","medium"
"30","GPT-4 Vision","drop","P4",37,0.75845945945946,0.621621621621622,0.891891891891892,0.580388615852195,0.333333333333333,0.823529411764706,0.943230043889345,0.818181818181818,1,0.914378256783636,0.733333333333333,1,0.580388615852195,0.333333333333333,0.823529411764706,0.702671127912069,0.48,0.88235294117647,0.76180932987077,0.633311011904762,0.891228930168559,"Brightness","medium"
"31","GPT-4 Vision","drop","P5",37,0.675243243243243,0.513513513513513,0.810810810810811,0.364679164684736,0.157894736842105,0.57905701754386,1,1,1,1,1,1,0.364679164684736,0.157894736842105,0.57905701754386,0.524525315759314,0.272727272727273,0.733421052631579,0.682339582342368,0.578947368421053,0.78952850877193,"Brightness","medium"
"32","GPT-4 Vision","drop","P6",37,0.786594594594595,0.648648648648649,0.918918918918919,0.580053205951666,0.35,0.8,1,1,1,1,1,1,0.580053205951666,0.35,0.8,0.727226720924597,0.518518518518518,0.888888888888889,0.790026602975833,0.675,0.9,"Brightness","medium"
"33","GPT-4 Vision","drop","P7",37,0.840351351351351,0.702702702702703,0.945945945945946,0.740804652912447,0.529334365325077,0.9375,0.945064578991065,0.823529411764706,1,0.934377246284399,0.785515873015873,1,0.740804652912447,0.529334365325077,0.9375,0.821647671259752,0.666176470588235,0.95,0.842934615951756,0.720401138716356,0.95,"Brightness","medium"
"34","GPT-4 Vision","drop","P8",37,0.759864864864865,0.621621621621622,0.891891891891892,0.635394772830033,0.4,0.84625,0.891001765905308,0.733333333333333,1,0.860596237700395,0.666666666666667,1,0.635394772830033,0.4,0.84625,0.724676015109612,0.521658615136876,0.875,0.76319826936767,0.632339572192513,0.886363636363636,"Brightness","medium"
"35","Gemini Pro Vision","drop","P1",37,0.83572972972973,0.702702702702703,0.945945945945946,0.682140058422812,0.461363636363636,0.888888888888889,1,1,1,1,1,1,0.682140058422812,0.461363636363636,0.888888888888889,0.805696933111347,0.63141447368421,0.941176470588235,0.841070029211406,0.730681818181818,0.944444444444444,"Brightness","medium"
"36","Gemini Pro Vision","drop","P2",37,0.865594594594595,0.756756756756757,0.972972972972973,0.739403399387601,0.526315789473684,0.928571428571429,1,1,1,1,1,1,0.739403399387601,0.526315789473684,0.928571428571429,0.845854419424575,0.689655172413793,0.962962962962963,0.8697016996938,0.763157894736842,0.964285714285714,"Brightness","medium"
"37","Gemini Pro Vision","drop","P3",37,0.782216216216216,0.648648648648649,0.918918918918919,0.62740168421216,0.4,0.833552631578947,0.94459809615179,0.8125,1,0.923694035224322,0.75,1,0.62740168421216,0.4,0.833552631578947,0.7411491275587,0.54527972027972,0.896551724137931,0.785999890181975,0.65682230939668,0.904761904761905,"Brightness","medium"
