"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"47","Gemini Pro Vision","drop","P7",37,0.835891891891892,0.702702702702703,0.945945945945946,0.735943591727663,0.526315789473684,0.9334375,0.94296342129228,0.8,1,0.933433065251032,0.777777777777778,1,0.735943591727663,0.526315789473684,0.9334375,0.818441389528512,0.666666666666667,0.944444444444444,0.839453506509972,0.725146198830409,0.945596190230478,"Brightness","medium"
"48","Gemini Pro Vision","drop","P8",37,0.756216216216216,0.594594594594595,0.891891891891892,0.62643528667812,0.4,0.842105263157895,0.890688338669885,0.722222222222222,1,0.856134395785673,0.642694805194805,1,0.62643528667812,0.4,0.842105263157895,0.717110465390207,0.518518518518518,0.878156384505022,0.758561812674002,0.614011591478697,0.886854360165119,"Brightness","medium"
"49","GPT-4 Vision","drop","P1",38,0.789473684210526,0.657894736842105,0.894736842105263,0.715402280393672,0.5,0.904761904761905,0.881073112248587,0.714285714285714,1,0.878739180825332,0.705882352941177,1,0.715402280393672,0.5,0.904761904761905,0.784140872353308,0.615384615384615,0.912299771167048,0.79823769632113,0.670980201863354,0.913086709486166,"Brightness","light"
"50","GPT-4 Vision","drop","P2",38,0.814263157894737,0.68421052631579,0.921052631578947,0.667159234024097,0.458333333333333,0.863712121212121,1,1,1,1,1,1,0.667159234024097,0.458333333333333,0.863712121212121,0.795706930481454,0.628571428571429,0.926872822299652,0.833579617012049,0.729166666666667,0.931856060606061,"Brightness","light"
"51","GPT-4 Vision","drop","P3",38,0.791315789473684,0.657894736842105,0.895394736842105,0.719057369139585,0.523757763975155,0.9,0.882982349101632,0.714285714285714,1,0.883982538236057,0.714285714285714,1,0.719057369139585,0.523757763975155,0.9,0.788681066654483,0.625,0.913074534161491,0.801019859120609,0.668032212885154,0.914820075757576,"Brightness","light"
"52","GPT-4 Vision","drop","P4",38,0.792394736842105,0.657894736842105,0.921052631578947,0.71788674975183,0.52,0.894868421052631,0.884365099509804,0.714285714285714,1,0.884309408744626,0.714285714285714,1,0.71788674975183,0.52,0.894868421052631,0.788290082838864,0.62489224137931,0.91304347826087,0.801125924630817,0.672609126984127,0.916666666666667,"Brightness","light"
"53","GPT-4 Vision","drop","P5",38,0.734894736842105,0.578947368421053,0.868421052631579,0.569520151611308,0.349945652173913,0.777898550724638,0.939979538455405,0.8,1,0.922184905810564,0.733333333333333,1,0.569520151611308,0.349945652173913,0.777898550724638,0.697721165135014,0.484796238244514,0.857142857142857,0.754749845033357,0.627769886363636,0.869701086956522,"Brightness","light"
"54","GPT-4 Vision","drop","P6",38,0.761789473684211,0.631578947368421,0.894736842105263,0.619395128826268,0.416544117647059,0.80952380952381,0.938893410802864,0.8,1,0.926733453204003,0.75,1,0.619395128826268,0.416544117647059,0.80952380952381,0.737345228617301,0.56,0.87809756097561,0.779144269814566,0.660846142585273,0.888913043478261,"Brightness","light"
"55","GPT-4 Vision","drop","P7",38,0.790026315789474,0.657894736842105,0.894736842105263,0.715133504221644,0.523714285714286,0.894868421052631,0.883377925949591,0.714285714285714,1,0.885247077261329,0.714285714285714,1,0.715133504221644,0.523714285714286,0.894868421052631,0.78693369869912,0.620689655172414,0.909189723320158,0.799255715085617,0.672427536231884,0.916666666666667,"Brightness","light"
"56","GPT-4 Vision","drop","P8",38,0.735657894736842,0.578947368421053,0.868421052631579,0.665470448841618,0.473684210526316,0.875,0.823664119091002,0.615384615384615,1,0.823282237626158,0.625,1,0.665470448841618,0.473684210526316,0.875,0.730857698820862,0.571428571428571,0.875,0.74456728396631,0.608942307692308,0.869763460939932,"Brightness","light"
"57","Gemini Pro Vision","drop","P1",38,0.788157894736842,0.657894736842105,0.894736842105263,0.712525209446295,0.521658615136876,0.88235294117647,0.882397778476291,0.714285714285714,1,0.88184546350286,0.705542986425339,1,0.712525209446295,0.521658615136876,0.88235294117647,0.783732786659727,0.625,0.91304347826087,0.797461493961293,0.663878205128205,0.917418884220355,"Brightness","light"
"58","Gemini Pro Vision","drop","P2",38,0.81278947368421,0.68421052631579,0.921052631578947,0.662565771789698,0.470490196078431,0.869565217391304,1,1,1,1,1,1,0.662565771789698,0.470490196078431,0.869565217391304,0.792340067917763,0.639909090909091,0.930232558139535,0.831282885894849,0.735245098039216,0.934782608695652,"Brightness","light"
"59","Gemini Pro Vision","drop","P3",38,0.787894736842105,0.657894736842105,0.894736842105263,0.715347365473479,0.5,0.894736842105263,0.878745503047602,0.714285714285714,1,0.879593281869041,0.7,1,0.715347365473479,0.5,0.894736842105263,0.784500407266464,0.615384615384615,0.909090909090909,0.79704643426054,0.664772727272727,0.909131493506494,"Brightness","light"
"60","Gemini Pro Vision","drop","P4",38,0.789842105263158,0.657894736842105,0.894736842105263,0.716568306523574,0.5,0.900119047619047,0.880481232717181,0.705882352941177,1,0.879893876706942,0.692307692307692,1,0.716568306523574,0.5,0.900119047619047,0.7853720580399,0.6,0.914285714285714,0.798524769620378,0.654660973084886,0.916666666666667,"Brightness","light"
"61","Gemini Pro Vision","drop","P5",38,0.738815789473684,0.605263157894737,0.868421052631579,0.574581443635303,0.35,0.782686335403727,0.941257849010743,0.8,1,0.924809637043383,0.75,1,0.574581443635303,0.35,0.782686335403727,0.702197707055148,0.5,0.863636363636364,0.757919646323023,0.631578947368421,0.877851408102767,"Brightness","light"
"62","Gemini Pro Vision","drop","P6",38,0.763815789473684,0.630921052631579,0.894736842105263,0.621420468578152,0.4,0.823593350383632,0.939900936279138,0.8,1,0.927881101792944,0.764338235294118,1,0.621420468578152,0.4,0.823593350383632,0.738365513880592,0.551724137931034,0.888888888888889,0.780660702428645,0.655444677871148,0.894736842105263,"Brightness","light"
"63","Gemini Pro Vision","drop","P7",38,0.785947368421053,0.657894736842105,0.894736842105263,0.709700810273593,0.5,0.894736842105263,0.882089979739566,0.7,1,0.882960606573472,0.705882352941177,1,0.709700810273593,0.5,0.894736842105263,0.782431600719511,0.615384615384615,0.909090909090909,0.79589539500658,0.657969107551487,0.91304347826087,"Brightness","light"
"64","Gemini Pro Vision","drop","P8",38,0.738684210526316,0.605263157894737,0.868421052631579,0.670793635594806,0.454431818181818,0.863636363636364,0.822925971879106,0.615277777777778,1,0.820037957448169,0.625,1,0.670793635594806,0.454431818181818,0.863636363636364,0.73230086679071,0.562326388888889,0.880058823529412,0.746859803736956,0.612998949579832,0.875353359734699,"Brightness","light"
