"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"30","Gemini Pro Vision","drop","P6",173,0.633942196531792,0.566473988439306,0.710982658959538,0.235845433146859,0.117612859097127,0.360042553191489,0.778622863234857,0.706893310863365,0.850819075354933,0.27992001136472,0.138706140350877,0.433397435897436,0.235845433146859,0.117612859097127,0.360042553191489,0.253774098196866,0.121932742054693,0.377368972746331,0.507234148190858,0.437218045112782,0.58107871967209,"skin_tone","V-VI"
"31","Gemini Pro Vision","drop","P7",172,0.685011627906977,0.616279069767442,0.755813953488372,0.241159854616015,0.117590497737557,0.363636363636364,0.848352691414723,0.781954887218045,0.910450794806456,0.368735950891731,0.2,0.541761363636364,0.241159854616015,0.117590497737557,0.363636363636364,0.288685584145797,0.149253731343284,0.410979049153908,0.544756273015369,0.480315416811999,0.614088259986952,"skin_tone","V-VI"
"32","Gemini Pro Vision","drop","P8",172,0.663348837209302,0.593023255813954,0.738372093023256,0.194359811484099,0.0869377811094453,0.315821566110398,0.834486297916992,0.767428746284315,0.89744094488189,0.299969786172317,0.142857142857143,0.480037037037037,0.194359811484099,0.0869377811094453,0.315821566110398,0.23362451671019,0.108083976833977,0.366237655819977,0.514423054700546,0.451147540983607,0.584724876572703,"skin_tone","V-VI"
"33","GPT-4 Vision","drop","P1",13,0.845538461538462,0.615384615384615,1,1,1,1,0.832786849261849,0.583333333333333,1,0.342874467874468,0,1,1,1,1,0.631390185846379,0.285714285714286,1,0.916292647013946,0.791666666666667,1,"skin_tone","I-II"
"34","GPT-4 Vision","drop","P2",58,0.760120689655172,0.654741379310345,0.862068965517241,0.308274486473765,0.0713095238095238,0.6,0.889549805203883,0.790697674418605,0.977272727272727,0.443634551628188,0.111111111111111,0.80090909090909,0.308274486473765,0.0713095238095238,0.6,0.359938641614215,0.111111111111111,0.608695652173913,0.598912145838824,0.461984724122207,0.745366195258591,"skin_tone","I-II"
"35","GPT-4 Vision","drop","P3",207,0.584140096618358,0.516787439613526,0.647342995169082,0.690860201064586,0.56814393939394,0.821457373271889,0.551038290966707,0.467084073296739,0.628930817610063,0.323750131915428,0.24,0.410267857142857,0.690860201064586,0.56814393939394,0.821457373271889,0.439176877843105,0.345272737034253,0.534904485049834,0.620949246015647,0.542295918367347,0.696528482971865,"skin_tone","I-II"
"36","GPT-4 Vision","drop","P4",208,0.518240384615385,0.447115384615385,0.586538461538462,0.653407313562141,0.511603166749134,0.780521064301552,0.477057979162921,0.401233643823464,0.557018237841439,0.276176956066668,0.196187072960025,0.359223300970874,0.653407313562141,0.511603166749134,0.780521064301552,0.386724990405161,0.292675795179004,0.477801418439716,0.565232646362531,0.483314765300059,0.643293875367401,"skin_tone","I-II"
"37","GPT-4 Vision","drop","P5",208,0.570245192307692,0.504807692307692,0.639423076923077,0.629430560172343,0.488888888888889,0.764754901960784,0.551837373525773,0.472886453526697,0.627465925394548,0.302397337714928,0.214936582109479,0.392174369747899,0.629430560172343,0.488888888888889,0.764754901960784,0.407047917717238,0.304628563201843,0.503227942747276,0.590633966849058,0.512710955460589,0.669068809465151,"skin_tone","I-II"
"38","GPT-4 Vision","drop","P6",208,0.562769230769231,0.495192307692308,0.634615384615385,0.612775537187686,0.469387755102041,0.744700193423598,0.547356191441925,0.468566003616637,0.627601679929266,0.294543480884783,0.20719944082013,0.383191154096935,0.612775537187686,0.469387755102041,0.744700193423598,0.396240197724942,0.29136402478103,0.493670886075949,0.580065864314806,0.503579342285453,0.657573841089466,"skin_tone","I-II"
"39","GPT-4 Vision","drop","P7",208,0.576774038461538,0.504807692307692,0.639543269230769,0.59029220936773,0.444444444444444,0.729740454740455,0.572653715146821,0.49090630228667,0.647098569157393,0.297805141694297,0.206132968651378,0.391752577319588,0.59029220936773,0.444444444444444,0.729740454740455,0.394222757283523,0.287767320390263,0.493899782135076,0.581472962257275,0.502108427246464,0.659055939188696,"skin_tone","I-II"
"40","GPT-4 Vision","drop","P8",208,0.555846153846154,0.485456730769231,0.620192307692308,0.730082305906366,0.603679245283019,0.851063829787234,0.502343035614388,0.421958353645797,0.5752014916396,0.311048675676972,0.22311753902663,0.392003921568627,0.730082305906366,0.603679245283019,0.851063829787234,0.434733530109534,0.333284023668639,0.524395241903239,0.616212670760377,0.540945384756117,0.68565624069324,"skin_tone","I-II"
"41","Gemini Pro Vision","drop","P1",188,0.775601063829787,0.712765957446808,0.835106382978723,0.091270547661591,0.0208333333333333,0.185206718346253,0.978605660594198,0.952038146879756,1,0.557100757427555,0.142857142857143,1,0.091270547661591,0.0208333333333333,0.185206718346253,0.157034063013658,0.0408163265306122,0.297044917257683,0.534938104127894,0.493182070035461,0.584130018031228,"skin_tone","I-II"
"42","Gemini Pro Vision","drop","P2",193,0.781756476683938,0.715025906735751,0.839378238341969,0.113592070671266,0.0238095238095238,0.212146050670641,0.986474850798096,0.963761504284354,1,0.721962044141081,0.333333333333333,1,0.113592070671266,0.0238095238095238,0.212146050670641,0.194834434393509,0.0509615384615385,0.339622641509434,0.550033460734681,0.504324929395979,0.600733376770917,"skin_tone","I-II"
"43","Gemini Pro Vision","drop","P3",208,0.770173076923077,0.706730769230769,0.827043269230769,0.166012905234995,0.0677683615819209,0.282608695652174,0.956035487060281,0.923076923076923,0.987096774193548,0.538012343627541,0.285714285714286,0.8,0.166012905234995,0.0677683615819209,0.282608695652174,0.250915044950515,0.113207547169811,0.39037456445993,0.561024196147638,0.509571202531646,0.61688478269389,"skin_tone","I-II"
"44","Gemini Pro Vision","drop","P4",208,0.764490384615385,0.706730769230769,0.822115384615385,0.184424588586383,0.0832908163265306,0.307738095238095,0.943204873118111,0.905396852548751,0.974687524878592,0.499430853544696,0.25,0.737171052631579,0.184424588586383,0.0832908163265306,0.307738095238095,0.266476265433677,0.128981054787506,0.41669776119403,0.563814730852247,0.508368320254553,0.627956445397435,"skin_tone","I-II"
"45","Gemini Pro Vision","drop","P5",208,0.725197115384615,0.658653846153846,0.783653846153846,0.285673587842145,0.162720930232558,0.41671511627907,0.860154256279446,0.804047639411564,0.914644109676391,0.38556728922493,0.236803405572755,0.55562015503876,0.285673587842145,0.162720930232558,0.41671511627907,0.325460725486482,0.197530864197531,0.455716840946615,0.572913922060795,0.505370809383085,0.642760456951821,"skin_tone","I-II"
"46","Gemini Pro Vision","drop","P6",208,0.764086538461539,0.701923076923077,0.817307692307692,0.288451661753227,0.166666666666667,0.414823848238482,0.910812467475128,0.865017811201267,0.952062948467058,0.499819904322595,0.314241071428571,0.689774904214559,0.288451661753227,0.166666666666667,0.414823848238482,0.363012408498355,0.225343309859155,0.494145658263305,0.599632064614177,0.535218267901647,0.668355442557306,"skin_tone","I-II"
"47","Gemini Pro Vision","drop","P7",208,0.759629807692308,0.701923076923077,0.8125,0.163205650536496,0.0681439393939394,0.272727272727273,0.944130435643703,0.90506329113924,0.97641632016632,0.476279223730081,0.22202380952381,0.727511961722488,0.163205650536496,0.0681439393939394,0.272727272727273,0.240319013754717,0.101694915254237,0.382030733641771,0.5536680430901,0.499074007330252,0.612210183291953,"skin_tone","I-II"
"48","Gemini Pro Vision","drop","P8",208,0.765274038461538,0.706730769230769,0.822115384615385,0.204788323242909,0.101989795918367,0.326086956521739,0.936983173581519,0.897424242424242,0.973514290693621,0.499332987093771,0.285714285714286,0.714285714285714,0.204788323242909,0.101989795918367,0.326086956521739,0.287404003763515,0.14701871657754,0.428667953667954,0.570885748412214,0.51460239224043,0.632052689415922,"skin_tone","I-II"
"49","GPT-4 Vision","drop","P1",23,0.698217391304348,0.521739130434783,0.869565217391304,0.167878216750962,0,0.5,0.885662663655312,0.722222222222222,1,0.34217080962364,0,1,0.167878216750962,0,0.5,0.318705612541511,0.153846153846154,0.6,0.526764787212986,0.375,0.723684210526316,"skin_tone","III-IV"
"50","GPT-4 Vision","drop","P2",83,0.734795180722892,0.63855421686747,0.831325301204819,0.334272171603858,0.142857142857143,0.545568181818182,0.870429016587118,0.77773631840796,0.949173728813559,0.465805371816442,0.214191729323308,0.714484126984127,0.334272171603858,0.142857142857143,0.545568181818182,0.38261638591601,0.187427325581395,0.588235294117647,0.602350594095488,0.498344155844156,0.720188192579084,"skin_tone","III-IV"
"51","GPT-4 Vision","drop","P3",241,0.598460580912863,0.539315352697095,0.655601659751037,0.649155383193368,0.53567759295499,0.761377164502165,0.575771289661882,0.503064762043054,0.649697159157516,0.405557264965276,0.321739130434783,0.491628592483419,0.649155383193368,0.53567759295499,0.761377164502165,0.497951852758023,0.411756302521008,0.579453271028037,0.612463336427625,0.54642517775864,0.678972445028734,"skin_tone","III-IV"
"52","GPT-4 Vision","drop","P4",241,0.626228215767635,0.564315352697095,0.684647302904564,0.798108226015243,0.7,0.885266652832538,0.55055170207625,0.475293014533521,0.624277456647399,0.438696310551676,0.355041806020067,0.517750197005516,0.798108226015243,0.7,0.885266652832538,0.564996545081526,0.479979166666667,0.643171806167401,0.674329964045747,0.612598907946674,0.734569174494509,"skin_tone","III-IV"
"53","GPT-4 Vision","drop","P5",241,0.611340248962656,0.551867219917012,0.672199170124481,0.70216096890099,0.599864864864865,0.805203823953824,0.57129483122221,0.494373662386303,0.650314139995565,0.419487802662481,0.333267716535433,0.504277286135693,0.70216096890099,0.599864864864865,0.805203823953824,0.523903894966522,0.439011347332725,0.601052735575656,0.6367279000616,0.571237468671679,0.70262938291628,"skin_tone","III-IV"
"54","GPT-4 Vision","drop","P6",241,0.630199170124481,0.568464730290456,0.688796680497925,0.687319628533576,0.571428571428571,0.789489928525016,0.604848096479874,0.525421046985626,0.675192019482952,0.434430099801075,0.341860465116279,0.528007547169811,0.687319628533576,0.571428571428571,0.789489928525016,0.531045112511675,0.440245283018868,0.613068882146582,0.646083862506725,0.578476821381233,0.708523551109412,"skin_tone","III-IV"
"55","GPT-4 Vision","drop","P7",241,0.607170124481328,0.54356846473029,0.66804979253112,0.704341448405915,0.599930555555556,0.808841036414566,0.564405087792084,0.491686970248104,0.637442148315574,0.416076671427381,0.330355731225296,0.507943013270882,0.704341448405915,0.599930555555556,0.808841036414566,0.52178950471965,0.435292593721426,0.610020935960591,0.634373268098999,0.567387903380006,0.699136657079206,"skin_tone","III-IV"
"56","GPT-4 Vision","drop","P8",240,0.570375,0.508333333333333,0.633333333333333,0.728462925207644,0.628571428571429,0.828145559210526,0.500155065918766,0.425793474230627,0.577387422360248,0.39316291772001,0.315048923679061,0.470208414491624,0.728462925207644,0.628571428571429,0.828145559210526,0.509508086919968,0.427066148477157,0.587157915284013,0.614308995563205,0.551999296259677,0.675003292318579,"skin_tone","III-IV"
"57","Gemini Pro Vision","drop","P1",221,0.716230769230769,0.660633484162896,0.773868778280543,0.19241187331935,0.106040669856459,0.28819026790596,0.947823031452363,0.90966275659824,0.980891719745223,0.620466745592089,0.408863636363636,0.833333333333333,0.19241187331935,0.106040669856459,0.28819026790596,0.291396460100989,0.169005599864246,0.412387942626625,0.570117452385857,0.524357085987261,0.622436835106383,"skin_tone","III-IV"
"58","Gemini Pro Vision","drop","P2",225,0.720564444444444,0.662222222222222,0.777888888888889,0.187775658971814,0.0958741030658839,0.288135593220339,0.960897416042491,0.927629195270786,0.987654320987654,0.684563704335472,0.466666666666667,0.889035087719298,0.187775658971814,0.0958741030658839,0.288135593220339,0.29221815042291,0.162790697674419,0.416666666666667,0.574336537507153,0.525068441887428,0.625961538461538,"skin_tone","III-IV"
"59","Gemini Pro Vision","drop","P3",235,0.709642553191489,0.65531914893617,0.765957446808511,0.245148007441215,0.149238604275918,0.343332444918266,0.919315023999014,0.872089478162223,0.95906731113498,0.578471254467779,0.393912337662338,0.76,0.245148007441215,0.149238604275918,0.343332444918266,0.3422094372605,0.22217125382263,0.464306478405316,0.582231515720115,0.530947290926338,0.638101302828527,"skin_tone","III-IV"
"60","Gemini Pro Vision","drop","P4",235,0.715527659574468,0.65531914893617,0.770212765957447,0.247654716190762,0.149966216216216,0.344262295081967,0.926323993336345,0.881987577639752,0.962275870151178,0.602187290511544,0.42094298245614,0.777777777777778,0.247654716190762,0.149966216216216,0.344262295081967,0.348888681462904,0.22470860023102,0.458755642929955,0.586989354763554,0.533306116295476,0.638554607617587,"skin_tone","III-IV"
"61","Gemini Pro Vision","drop","P5",235,0.677434042553192,0.612765957446809,0.736170212765957,0.357129307028339,0.241726943942134,0.472291666666667,0.822239919143206,0.759476917349218,0.881252648305085,0.476022274816077,0.333333333333333,0.60318144499179,0.357129307028339,0.241726943942134,0.472291666666667,0.406217114074429,0.290276054590571,0.511286938275922,0.589684613085772,0.523497945137771,0.654264338962137,"skin_tone","III-IV"
"62","Gemini Pro Vision","drop","P6",235,0.742706382978723,0.68936170212766,0.795744680851064,0.346400832705263,0.24,0.45948613086771,0.919771631902194,0.877300613496933,0.960271436040432,0.658758875777954,0.5,0.808568142610696,0.346400832705263,0.24,0.45948613086771,0.45174486809754,0.333333333333333,0.556572659616138,0.633086232303729,0.578409362311918,0.689002430390324,"skin_tone","III-IV"
"63","Gemini Pro Vision","drop","P7",236,0.72968220338983,0.673728813559322,0.788135593220339,0.316519905283616,0.205882352941176,0.422548754062839,0.914854657232702,0.86875,0.956796750738468,0.625392035539215,0.468733377659574,0.784348739495798,0.316519905283616,0.205882352941176,0.422548754062839,0.41794193214105,0.292123127340824,0.529924242424242,0.615687281258159,0.557419234179325,0.673415692956832,"skin_tone","III-IV"
"64","Gemini Pro Vision","drop","P8",236,0.731902542372881,0.677966101694915,0.783898305084746,0.299371331262511,0.197368421052632,0.41027397260274,0.92574082523094,0.883427615329456,0.9625,0.643992214238741,0.478209109730849,0.793128803245436,0.299371331262511,0.197368421052632,0.41027397260274,0.406560495242532,0.288392857142857,0.517891483516484,0.612556078246726,0.556491742405175,0.66891447368421,"skin_tone","III-IV"
